GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,2,,
Total Votes Cast,2,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
15&17&40&45,,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,2,,
Total Votes Cast,2,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,2,,
Total Votes Cast,2,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,518,,
NO,475,,
Total Votes Cast,993,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
16&39,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"3,126",,,
Ballots Cast - Total,861,,,
Ballots Cast - Republican Party,593,,,
Ballots Cast - Democratic Party,237,,,
Ballots Cast - Libertarian Party,6,,,
Ballots Cast - Green Party,2,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,23,,,
Voter Turnout - Total,27.54%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,23,,
Mike Parson,,485,,
James W. (Jim) Neely,,29,,
Saundra McDowell,,48,,
Total Votes Cast,,585,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,18,,
Mike Kehoe,,453,,
Aaron T Wisdom,,19,,
Mike Carter,,50,,
Total Votes Cast,,540,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,513,,
Total Votes Cast,513,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,496,,
Total Votes Cast,496,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,502,,
Total Votes Cast,502,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,113,,
Vicky Hartzler,457,,
Total Votes Cast,570,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,518,,
Total Votes Cast,518,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,515,,
Total Votes Cast,515,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,485,,
Total Votes Cast,485,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,118,,
Jim Musgraves,139,,
Sam Boyce,87,,
Tristan Asbury,181,,
Total Votes Cast,525,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,459,,
Total Votes Cast,459,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,218,,
Jimmie Matthews,4,,
Antoin Johnson,4,,
Eric Morrison,4,,
Robin John Daniel Van Quaethem,0,,
Total Votes Cast,230,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,72,,
Alissia Canady,140,,
Total Votes Cast,212,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,199,,
Total Votes Cast,199,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,203,,
Total Votes Cast,203,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,127,,
Elad Gross,80,,
Total Votes Cast,207,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,199,,
Total Votes Cast,199,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,211,,
Total Votes Cast,211,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,204,,
Total Votes Cast,204,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,198,,
Total Votes Cast,198,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,207,,
Total Votes Cast,207,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,208,,
Total Votes Cast,208,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,203,,
Total Votes Cast,203,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,202,,
Total Votes Cast,202,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,206,,
Total Votes Cast,206,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,5,,
Total Votes Cast,5,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,5,,
Total Votes Cast,5,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,5,,
Total Votes Cast,5,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,5,,
Total Votes Cast,5,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,5,,
Total Votes Cast,5,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,2,,
Steven K. Koonse,2,,
Total Votes Cast,4,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,2,,
Total Votes Cast,2,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,2,,
Total Votes Cast,2,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,2,,
Total Votes Cast,2,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
16&39,,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,307,,
NO,551,,
Total Votes Cast,858,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
18&19&38,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,918",,,
Ballots Cast - Total,"1,018",,,
Ballots Cast - Republican Party,506,,,
Ballots Cast - Democratic Party,461,,,
Ballots Cast - Libertarian Party,21,,,
Ballots Cast - Green Party,0,,,
Ballots Cast - Constitution Party,1,,,
Ballots Cast - NONPARTISAN,29,,,
Voter Turnout - Total,34.89%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,10,,
Mike Parson,,429,,
James W. (Jim) Neely,,25,,
Saundra McDowell,,35,,
Total Votes Cast,,499,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,11,,
Mike Kehoe,,406,,
Aaron T Wisdom,,20,,
Mike Carter,,34,,
Total Votes Cast,,471,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,447,,
Total Votes Cast,447,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,426,,
Total Votes Cast,426,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,433,,
Total Votes Cast,433,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,72,,
Vicky Hartzler,411,,
Total Votes Cast,483,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,451,,
Total Votes Cast,451,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
REP For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Charles (Chuck) Basye,457,,
Total Votes Cast,457,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,418,,
Total Votes Cast,418,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,398,,
Total Votes Cast,398,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,3,,
Jim Musgraves,7,,
Sam Boyce,2,,
Tristan Asbury,13,,
Total Votes Cast,25,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,381,,
Total Votes Cast,381,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,439,,
Jimmie Matthews,2,,
Antoin Johnson,7,,
Eric Morrison,6,,
Robin John Daniel Van Quaethem,0,,
Total Votes Cast,454,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,82,,
Alissia Canady,326,,
Total Votes Cast,408,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,374,,
Total Votes Cast,374,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,375,,
Total Votes Cast,375,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,184,,
Elad Gross,201,,
Total Votes Cast,385,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,386,,
Total Votes Cast,386,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,401,,
Total Votes Cast,401,,
DEM For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Adrian Plank,411,,
Total Votes Cast,411,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,371,,
Total Votes Cast,371,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,363,,
Total Votes Cast,363,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,13,,
Total Votes Cast,13,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,382,,
Total Votes Cast,382,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,369,,
Total Votes Cast,369,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,371,,
Total Votes Cast,371,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,375,,
Total Votes Cast,375,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,17,,
Total Votes Cast,17,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,16,,
Total Votes Cast,16,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,17,,
Total Votes Cast,17,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,17,,
Total Votes Cast,17,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,18,,
Total Votes Cast,18,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,5,,
Steven K. Koonse,9,,
Total Votes Cast,14,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,0,,
Total Votes Cast,0,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
18&19&38,,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,0,,
Total Votes Cast,0,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,0,,
Total Votes Cast,0,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,1,,
Total Votes Cast,1,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,541,,
NO,467,,
Total Votes Cast,"1,008",,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
22,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"1,548",,,
Ballots Cast - Total,373,,,
Ballots Cast - Republican Party,144,,,
Ballots Cast - Democratic Party,215,,,
Ballots Cast - Libertarian Party,5,,,
Ballots Cast - Green Party,1,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,8,,,
Voter Turnout - Total,24.10%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,7,,
Mike Parson,,114,,
James W. (Jim) Neely,,7,,
Saundra McDowell,,15,,
Total Votes Cast,,143,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,5,,
Mike Kehoe,,106,,
Aaron T Wisdom,,6,,
Mike Carter,,18,,
Total Votes Cast,,135,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,130,,
Total Votes Cast,130,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,129,,
Total Votes Cast,129,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,130,,
Total Votes Cast,130,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,27,,
Vicky Hartzler,115,,
Total Votes Cast,142,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,129,,
Total Votes Cast,129,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
REP For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Charles (Chuck) Basye,90,,
Total Votes Cast,90,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,122,,
Total Votes Cast,122,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,126,,
Total Votes Cast,126,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,121,,
Total Votes Cast,121,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,187,,
Jimmie Matthews,6,,
Antoin Johnson,4,,
Eric Morrison,8,,
Robin John Daniel Van Quaethem,3,,
Total Votes Cast,208,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,27,,
Alissia Canady,162,,
Total Votes Cast,189,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,176,,
Total Votes Cast,176,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,178,,
Total Votes Cast,178,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,84,,
Elad Gross,93,,
Total Votes Cast,177,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,176,,
Total Votes Cast,176,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,179,,
Total Votes Cast,179,,
DEM For State Representative District 45,,,
Vote For 1,,,
,TOTAL,,
Kip Kendrick,46,,
Total Votes Cast,46,,
DEM For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Adrian Plank,129,,
Total Votes Cast,129,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,171,,
Total Votes Cast,171,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,169,,
Total Votes Cast,169,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,170,,
Total Votes Cast,170,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,170,,
Total Votes Cast,170,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,170,,
Total Votes Cast,170,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,176,,
Total Votes Cast,176,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,4,,
Total Votes Cast,4,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,4,,
Total Votes Cast,4,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,4,,
Total Votes Cast,4,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,4,,
Total Votes Cast,4,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,4,,
Total Votes Cast,4,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,2,,
Steven K. Koonse,2,,
Total Votes Cast,4,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,1,,
Total Votes Cast,1,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,1,,
Total Votes Cast,1,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
22,,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,1,,
Total Votes Cast,1,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,252,,
NO,116,,
Total Votes Cast,368,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
23&41,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,403",,,
Ballots Cast - Total,652,,,
Ballots Cast - Republican Party,264,,,
Ballots Cast - Democratic Party,366,,,
Ballots Cast - Libertarian Party,9,,,
Ballots Cast - Green Party,2,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,11,,,
Voter Turnout - Total,27.13%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,12,,
Mike Parson,,208,,
James W. (Jim) Neely,,14,,
Saundra McDowell,,26,,
Total Votes Cast,,260,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,12,,
Mike Kehoe,,194,,
Aaron T Wisdom,,15,,
Mike Carter,,23,,
Total Votes Cast,,244,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,236,,
Total Votes Cast,236,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,230,,
Total Votes Cast,230,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,232,,
Total Votes Cast,232,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,63,,
Vicky Hartzler,195,,
Total Votes Cast,258,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,232,,
Total Votes Cast,232,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
REP For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Cheri Toalson Reisch,232,,
Total Votes Cast,232,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,219,,
Total Votes Cast,219,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,31,,
Jim Musgraves,72,,
Sam Boyce,50,,
Tristan Asbury,70,,
Total Votes Cast,223,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,205,,
Total Votes Cast,205,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,330,,
Jimmie Matthews,6,,
Antoin Johnson,11,,
Eric Morrison,6,,
Robin John Daniel Van Quaethem,3,,
Total Votes Cast,356,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,71,,
Alissia Canady,247,,
Total Votes Cast,318,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,310,,
Total Votes Cast,310,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,310,,
Total Votes Cast,310,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,175,,
Elad Gross,146,,
Total Votes Cast,321,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,312,,
Total Votes Cast,312,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,319,,
Total Votes Cast,319,,
DEM For State Representative District 44,,,
Vote For 1,,,
,TOTAL,,
Jacque Sample,309,,
Total Votes Cast,309,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,302,,
Total Votes Cast,302,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,320,,
Total Votes Cast,320,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,310,,
Total Votes Cast,310,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,304,,
Total Votes Cast,304,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,308,,
Total Votes Cast,308,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,314,,
Total Votes Cast,314,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,6,,
Total Votes Cast,6,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,7,,
Total Votes Cast,7,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,7,,
Total Votes Cast,7,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,8,,
Total Votes Cast,8,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,8,,
Total Votes Cast,8,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,2,,
Steven K. Koonse,3,,
Total Votes Cast,5,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,2,,
Total Votes Cast,2,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,2,,
Total Votes Cast,2,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,2,,
Total Votes Cast,2,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
23&41,,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,415,,
NO,227,,
Total Votes Cast,642,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
24&33,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"2,160",,,
Ballots Cast - Total,617,,,
Ballots Cast - Republican Party,314,,,
Ballots Cast - Democratic Party,294,,,
